 0, 39
G, 9.333333, 0.000000, 0.071429, 1.321429, 1.464286
S, 7.000000, 0.000000, 0.047619, 2.285714, 2.380952
G, 8.333333, 0.000000, 0.080000, 1.560000, 1.720000
S, 6.333333, 0.052632, 0.052632, 2.368421, 2.473684
G, 10.000000, 0.033333, 0.100000, 1.233333, 1.400000
S, 8.000000, 0.000000, 0.083333, 2.083333, 2.208333
G, 8.000000, 0.000000, 0.125000, 1.375000, 1.541667
S, 9.333333, 0.000000, 0.071429, 2.392857, 2.500000
G, 6.333333, 0.000000, 0.105263, 1.368421, 1.526316
 4, 39
G, 0.200000, 0.000000, 0.000000, 8.000000, 766.000000
S, 5.666667, 0.000000, 0.352941, 2.176471, 2.588235
G, 7.000000, 0.000000, 0.190476, 1.666667, 1.952381
S, 6.666667, 0.100000, 0.050000, 2.100000, 2.200000
G, 8.000000, 0.083333, 0.083333, 1.416667, 1.541667
S, 8.000000, 0.041667, 0.083333, 2.208333, 2.333333
G, 7.333333, 0.045455, 0.090909, 0.818182, 0.954545
S, 6.333333, 0.315789, 0.000000, 2.368421, 2.421053
G, 6.666667, 0.300000, 2.050000, 2.450000, 4.550000
S, 0.666667, 1.000000, 4.500000, 53.000000, 57.500000
G, 1.000000, 0.666667, 1.333333, 27.333333, 29.000000
S, 4.666667, 0.142857, 0.071429, 2.500000, 2.642857
G, 6.666667, 0.100000, 0.100000, 2.800000, 2.950000
S, 6.333333, 0.000000, 0.947368, 2.157895, 3.157895
G, 8.666667, 0.000000, 0.076923, 1.192308, 1.346154
S, 9.000000, 0.111111, 0.074074, 2.148148, 2.259259
G, 7.333333, 0.136364, 0.090909, 1.363636, 1.454545
S, 8.666667, 0.346154, 0.192308, 2.346154, 2.615385
G, 10.666667, 0.281250, 0.093750, 0.937500, 1.062500
S, 6.333333, 0.052632, 0.052632, 2.263158, 2.368421
G, 10.333333, 0.032258, 0.096774, 1.387097, 1.516129
S, 6.333333, 0.157895, 0.052632, 2.210526, 2.315789
G, 10.333333, 0.096774, 0.096774, 1.419355, 1.548387
S, 9.333333, 0.142857, 0.071429, 2.321429, 2.464286
G, 7.000000, 0.190476, 0.095238, 1.238095, 1.428571
S, 7.333333, 0.136364, 0.045455, 2.136364, 2.227273
G, 8.666667, 0.115385, 0.115385, 1.384615, 1.576923
S, 7.333333, 0.090909, 0.045455, 2.045455, 2.136364
G, 9.333333, 0.071429, 0.107143, 1.000000, 1.142857
S, 7.666667, 0.043478, 0.086957, 2.173913, 2.304348
G, 8.000000, 0.041667, 0.083333, 1.375000, 1.500000
S, 6.666667, 0.300000, 0.050000, 2.300000, 2.400000
G, 11.000000, 0.181818, 0.060606, 1.151515, 1.272727
S, 9.333333, 0.321429, 0.071429, 2.428571, 2.571429
G, 11.333333, 0.264706, 0.117647, 1.058824, 1.235294
S, 6.666667, 0.200000, 0.050000, 2.200000, 2.300000
G, 11.000000, 0.121212, 0.151515, 1.181818, 1.363636
S, 9.000000, 0.000000, 0.037037, 2.222222, 2.333333
G, 6.666667, 0.000000, 0.100000, 1.600000, 1.750000
 5, 39
G, 0.200000, 0.000000, 1.000000, 7.000000, 766.000000
S, 6.333333, 0.052632, 0.052632, 2.578947, 2.684211
G, 7.000000, 0.047619, 0.904762, 1.047619, 3.000000
S, 8.000000, 0.083333, 0.083333, 2.250000, 2.375000
G, 7.333333, 0.090909, 0.181818, 1.090909, 1.363636
S, 7.333333, 0.000000, 0.045455, 2.227273, 2.318182
G, 7.333333, 0.000000, 0.090909, 1.045455, 1.227273
S, 5.666667, 0.352941, 1.470588, 2.823529, 4.352941
G, 8.000000, 0.250000, 0.125000, 2.250000, 2.416667
S, 0.666667, 0.000000, 0.000000, 31.500000, 31.500000
G, 1.000000, 0.000000, 1.333333, 36.333333, 44.333333
S, 4.666667, 0.071429, 1.857143, 4.571429, 10.571429
G, 6.000000, 0.055556, 0.555556, 2.833333, 3.444444
S, 7.000000, 0.095238, 0.142857, 2.190476, 2.428571
G, 8.000000, 0.083333, 0.083333, 1.333333, 1.458333
S, 5.333333, 0.125000, 0.000000, 2.062500, 2.187500
G, 10.333333, 0.064516, 0.096774, 1.322581, 1.451613
S, 8.666667, 0.000000, 0.076923, 2.307692, 2.423077
G, 7.333333, 0.000000, 0.090909, 1.454545, 1.590909
S, 11.333333, 0.117647, 0.264706, 2.323529, 2.647059
G, 5.666667, 0.235294, 0.117647, 1.294118, 1.411765
S, 9.000000, 0.111111, 0.037037, 2.222222, 2.333333
G, 8.000000, 0.125000, 0.083333, 1.083333, 1.208333
S, 7.000000, 0.571429, 0.047619, 2.142857, 2.238095
G, 10.000000, 0.400000, 0.100000, 0.933333, 1.100000
S, 8.333333, 0.280000, 0.040000, 2.080000, 2.160000
G, 9.333333, 0.250000, 0.071429, 1.214286, 1.321429
S, 8.333333, 0.000000, 0.040000, 2.600000, 2.680000
G, 7.666667, 0.000000, 0.260870, 1.347826, 1.652174
S, 9.000000, 0.037037, 0.111111, 2.185185, 2.333333
G, 6.333333, 0.052632, 0.052632, 1.473684, 1.578947
S, 9.000000, 0.222222, 0.074074, 2.185185, 2.296296
G, 8.000000, 0.250000, 0.083333, 1.541667, 1.666667
S, 10.000000, 0.200000, 0.066667, 2.233333, 2.333333
G, 9.000000, 0.222222, 0.074074, 1.000000, 1.111111
S, 8.666667, 0.230769, 0.038462, 2.346154, 2.423077
G, 8.666667, 0.230769, 0.115385, 0.961538, 1.115385
S, 6.666667, 0.200000, 0.050000, 2.150000, 2.250000
G, 10.000000, 0.133333, 0.066667, 1.366667, 1.466667
 6, 39
G, 0.200000, 0.000000, 1.000000, 8.000000, 766.000000
S, 7.000000, 0.047619, 0.047619, 2.333333, 2.761905
G, 6.000000, 0.055556, 0.111111, 1.222222, 1.444444
S, 9.333333, 0.178571, 0.071429, 2.142857, 2.250000
G, 6.666667, 0.250000, 0.100000, 1.550000, 1.750000
S, 6.666667, 0.150000, 0.050000, 2.150000, 2.250000
G, 8.000000, 0.125000, 0.208333, 1.333333, 1.583333
S, 6.666667, 0.150000, 2.500000, 5.150000, 9.400000
G, 6.000000, 0.166667, 1.333333, 2.777778, 4.222222
S, 1.000000, 0.000000, 0.000000, 38.000000, 38.000000
G, 0.666667, 0.000000, 13.500000, 37.000000, 50.500000
S, 5.000000, 0.333333, 0.800000, 3.800000, 4.666667
G, 5.666667, 0.294118, 0.352941, 1.294118, 1.705882
S, 8.000000, 0.166667, 0.041667, 2.875000, 2.958333
G, 8.333333, 0.160000, 0.120000, 1.280000, 1.440000
S, 8.000000, 0.041667, 0.041667, 2.250000, 2.333333
G, 7.666667, 0.043478, 0.086957, 1.043478, 1.173913
S, 8.000000, 0.000000, 0.083333, 2.416667, 2.541667
G, 7.333333, 0.000000, 0.090909, 1.272727, 1.409091
S, 9.666667, 0.137931, 0.068966, 2.310345, 2.620690
G, 8.000000, 0.166667, 0.083333, 1.000000, 1.125000
S, 8.000000, 0.083333, 0.250000, 2.166667, 2.458333
G, 8.666667, 0.076923, 0.076923, 1.461538, 1.576923
S, 9.000000, 0.000000, 0.074074, 2.148148, 2.259259
G, 6.666667, 0.000000, 0.050000, 1.400000, 1.500000
S, 9.000000, 0.000000, 0.111111, 2.259259, 2.407407
G, 5.666667, 0.000000, 0.058824, 1.235294, 1.352941
S, 9.000000, 0.185185, 0.037037, 2.074074, 2.185185
G, 8.000000, 0.208333, 0.333333, 1.250000, 1.625000
S, 9.333333, 0.214286, 0.071429, 2.285714, 2.392857
G, 8.333333, 0.240000, 0.080000, 1.480000, 1.600000
S, 8.000000, 0.166667, 0.041667, 2.208333, 2.291667
G, 8.666667, 0.153846, 0.076923, 1.346154, 1.461538
S, 8.666667, 0.153846, 0.076923, 2.423077, 2.538462
G, 9.666667, 0.137931, 0.068966, 1.517241, 1.655172
S, 9.000000, 0.037037, 0.037037, 2.148148, 2.222222
G, 8.000000, 0.041667, 0.083333, 1.416667, 1.583333
S, 8.333333, 0.080000, 0.040000, 2.440000, 2.520000
G, 9.000000, 0.074074, 0.111111, 1.037037, 1.185185
 7, 39
G, 0.200000, 0.000000, 1.000000, 7.000000, 766.000000
S, 7.333333, 0.227273, 0.090909, 2.454545, 2.590909
G, 7.000000, 0.238095, 0.095238, 1.571429, 1.761905
S, 8.333333, 0.120000, 0.080000, 2.160000, 2.560000
G, 6.333333, 0.157895, 0.052632, 1.473684, 1.578947
S, 9.666667, 0.517241, 0.103448, 2.482759, 2.620690
G, 8.666667, 0.576923, 0.192308, 1.269231, 1.538462
S, 6.333333, 0.105263, 0.105263, 2.947368, 3.105263
G, 6.333333, 0.105263, 0.526316, 2.842105, 3.421053
S, 0.666667, 3.000000, 5.500000, 49.000000, 55.000000
G, 2.000000, 1.000000, 1.000000, 23.500000, 24.666667
S, 4.000000, 0.083333, 0.000000, 2.166667, 2.250000
G, 6.000000, 0.055556, 0.055556, 2.388889, 2.444444
S, 5.666667, 0.000000, 0.235294, 2.470588, 2.764706
G, 8.666667, 0.000000, 0.076923, 1.269231, 1.423077
S, 8.000000, 0.000000, 0.041667, 2.333333, 2.416667
G, 7.333333, 0.000000, 0.136364, 1.227273, 1.409091
S, 7.333333, 0.090909, 0.045455, 2.272727, 2.363636
G, 9.333333, 0.071429, 0.071429, 1.178571, 1.285714
S, 9.333333, 0.178571, 0.071429, 2.750000, 2.857143
G, 7.333333, 0.227273, 0.090909, 1.000000, 1.136364
S, 9.000000, 0.037037, 0.074074, 2.185185, 2.296296
G, 7.666667, 0.043478, 0.086957, 1.347826, 1.478261
S, 9.000000, 0.185185, 0.037037, 2.185185, 2.259259
G, 7.666667, 0.217391, 0.260870, 1.304348, 1.608696
S, 8.000000, 0.041667, 0.041667, 2.125000, 2.250000
G, 8.666667, 0.038462, 0.115385, 1.307692, 1.461538
S, 9.000000, 0.222222, 0.074074, 2.074074, 2.222222
G, 8.000000, 0.250000, 0.125000, 1.208333, 1.375000
S, 7.666667, 0.000000, 0.043478, 2.347826, 2.434783
G, 8.333333, 0.000000, 0.120000, 1.280000, 1.480000
S, 6.000000, 0.055556, 0.055556, 2.444444, 2.555556
G, 9.666667, 0.034483, 0.137931, 1.241379, 1.413793
S, 6.666667, 0.250000, 0.050000, 2.300000, 2.450000
G, 10.333333, 0.161290, 0.161290, 1.451613, 1.677419
S, 8.666667, 0.153846, 0.076923, 2.730769, 2.846154
G, 8.666667, 0.153846, 0.076923, 1.269231, 1.384615
S, 7.666667, 0.086957, 0.043478, 2.347826, 2.434783
G, 8.333333, 0.080000, 0.080000, 1.480000, 1.600000
 8, 39
S, 0.250000, 0.000000, 0.000000, 2.000000, 11.000000
S, 4.000000, 0.083333, 0.583333, 3.333333, 4.083333
G, 5.333333, 0.062500, 0.125000, 1.187500, 1.437500
S, 6.666667, 0.150000, 0.050000, 2.600000, 2.700000
G, 8.666667, 0.115385, 0.115385, 1.500000, 1.653846
S, 10.000000, 0.000000, 0.066667, 2.233333, 2.333333
G, 5.333333, 0.000000, 0.062500, 1.125000, 1.312500
S, 8.333333, 0.000000, 0.120000, 2.240000, 2.400000
G, 6.000000, 0.000000, 0.111111, 1.333333, 1.555556
S, 1.000000, 0.000000, 3.666667, 33.000000, 37.000000
G, 0.666667, 0.000000, 0.500000, 36.500000, 37.500000
S, 5.333333, 0.000000, 0.062500, 4.062500, 4.187500
G, 3.333333, 0.000000, 0.200000, 1.300000, 1.600000
S, 7.000000, 0.142857, 0.047619, 2.095238, 2.190476
G, 9.000000, 0.111111, 0.074074, 1.777778, 1.925926
S, 8.333333, 0.000000, 0.320000, 2.160000, 2.520000
G, 7.000000, 0.000000, 0.095238, 1.095238, 1.238095
S, 9.000000, 0.074074, 0.259259, 2.222222, 2.740741
G, 7.000000, 0.095238, 0.095238, 1.238095, 1.380952
S, 8.000000, 0.125000, 0.083333, 2.208333, 2.333333
G, 9.000000, 0.111111, 0.111111, 1.111111, 1.259259
S, 6.666667, 0.100000, 0.050000, 2.150000, 2.250000
G, 9.000000, 0.074074, 0.296296, 1.740741, 2.074074
S, 7.666667, 0.173913, 0.043478, 2.304348, 2.391304
G, 8.333333, 0.160000, 0.240000, 1.640000, 1.920000
S, 7.333333, 0.045455, 0.090909, 2.181818, 2.318182
G, 9.000000, 0.037037, 0.074074, 1.296296, 1.444444
S, 7.333333, 0.000000, 0.090909, 2.181818, 2.318182
G, 8.333333, 0.000000, 0.080000, 1.080000, 1.200000
S, 7.000000, 0.285714, 0.095238, 2.428571, 2.571429
G, 11.000000, 0.181818, 0.121212, 1.242424, 1.393939
S, 8.333333, 0.000000, 0.240000, 2.280000, 2.600000
G, 7.333333, 0.000000, 0.090909, 1.181818, 1.272727
S, 9.666667, 0.172414, 0.034483, 2.275862, 2.379310
G, 7.666667, 0.217391, 0.304348, 0.826087, 1.130435
S, 9.333333, 0.214286, 0.071429, 2.107143, 2.250000
G, 8.666667, 0.230769, 0.076923, 1.307692, 1.461538
S, 9.000000, 0.111111, 0.074074, 2.555556, 2.666667
G, 7.666667, 0.130435, 0.086957, 1.173913, 1.304348
 9, 39
S, 0.250000, 0.000000, 0.000000, 2.000000, 10.000000
S, 5.666667, 0.058824, 0.058824, 2.529412, 2.647059
G, 4.333333, 0.076923, 0.076923, 1.307692, 1.461538
S, 8.666667, 0.038462, 0.076923, 2.423077, 2.538462
G, 5.666667, 0.058824, 0.823529, 1.117647, 2.058824
S, 8.666667, 0.000000, 0.076923, 2.307692, 2.423077
G, 6.333333, 0.000000, 0.315789, 0.947368, 1.368421
S, 9.000000, 0.074074, 0.074074, 2.185185, 2.296296
G, 6.666667, 0.100000, 0.100000, 1.150000, 1.300000
S, 1.333333, 0.000000, 0.500000, 23.250000, 23.750000
G, 0.333333, 0.000000, 20.000000, 16.000000, 36.000000
S, 4.000000, 0.000000, 0.000000, 7.333333, 7.416667
G, 1.333333, 0.000000, 2.250000, 22.500000, 24.750000
S, 8.333333, 0.000000, 0.040000, 2.280000, 2.400000
G, 6.333333, 0.000000, 0.736842, 1.421053, 2.421053
S, 8.333333, 0.000000, 0.080000, 2.160000, 2.280000
G, 6.333333, 0.000000, 0.105263, 1.052632, 1.210526
S, 9.000000, 0.000000, 0.074074, 2.222222, 2.333333
G, 6.666667, 0.000000, 0.100000, 1.450000, 1.550000
S, 8.000000, 0.000000, 0.083333, 2.166667, 2.250000
G, 8.333333, 0.000000, 0.280000, 1.280000, 1.600000
S, 9.666667, 0.000000, 0.068966, 2.241379, 2.344828
G, 6.333333, 0.000000, 0.052632, 1.000000, 1.157895
S, 6.333333, 0.000000, 0.052632, 2.473684, 2.578947
G, 9.666667, 0.000000, 0.103448, 1.172414, 1.310345
S, 8.000000, 0.000000, 0.041667, 2.333333, 2.458333
G, 8.000000, 0.000000, 0.166667, 1.500000, 1.750000
S, 6.666667, 0.050000, 0.050000, 2.150000, 2.250000
G, 9.000000, 0.037037, 0.111111, 1.185185, 1.333333
S, 8.666667, 0.000000, 0.076923, 2.269231, 2.384615
G, 7.333333, 0.000000, 0.090909, 1.227273, 1.363636
S, 7.666667, 0.000000, 0.043478, 2.304348, 2.434783
G, 7.333333, 0.000000, 0.409091, 1.727273, 2.227273
S, 7.000000, 0.000000, 0.047619, 2.095238, 2.190476
G, 8.666667, 0.000000, 0.076923, 1.038462, 1.192308
S, 8.000000, 0.125000, 0.083333, 2.208333, 2.375000
G, 10.333333, 0.096774, 0.096774, 1.419355, 1.548387
S, 8.000000, 0.041667, 0.041667, 2.125000, 2.250000
G, 8.666667, 0.038462, 0.076923, 1.230769, 1.384615
 10, 39
G, 0.200000, 0.000000, 0.000000, 7.000000, 734.000000
S, 10.000000, 0.233333, 0.266667, 2.933333, 3.266667
G, 5.000000, 0.466667, 0.133333, 0.933333, 1.200000
S, 8.000000, 0.000000, 0.041667, 2.250000, 2.375000
G, 5.666667, 0.000000, 1.588235, 1.470588, 3.117647
S, 8.000000, 0.375000, 0.208333, 2.208333, 2.458333
G, 7.000000, 0.428571, 0.333333, 1.238095, 1.619048
S, 6.666667, 0.100000, 0.550000, 4.450000, 5.100000
G, 6.000000, 0.111111, 0.111111, 1.388889, 1.555556
S, 1.000000, 0.000000, 6.333333, 37.666667, 44.333333
G, 0.666667, 0.000000, 37.000000, 19.000000, 79.000000
S, 6.000000, 0.055556, 0.166667, 4.444444, 4.666667
G, 4.666667, 0.071429, 0.071429, 2.214286, 2.285714
S, 7.333333, 0.136364, 0.772727, 2.181818, 3.045455
G, 7.333333, 0.136364, 0.090909, 1.136364, 1.272727
S, 8.000000, 0.000000, 0.083333, 2.291667, 2.416667
G, 7.333333, 0.000000, 0.090909, 1.363636, 1.500000
S, 10.000000, 0.166667, 0.033333, 2.100000, 2.166667
G, 7.333333, 0.227273, 0.045455, 1.272727, 1.409091
S, 10.666667, 0.062500, 0.062500, 2.312500, 2.437500
G, 6.333333, 0.105263, 0.105263, 1.421053, 1.578947
S, 8.666667, 0.076923, 0.038462, 2.230769, 2.307692
G, 8.333333, 0.080000, 0.080000, 1.040000, 1.160000
S, 7.333333, 0.000000, 0.045455, 2.272727, 2.363636
G, 7.000000, 0.000000, 0.095238, 1.285714, 1.428571
S, 7.666667, 0.086957, 0.043478, 2.130435, 2.260870
G, 8.666667, 0.076923, 0.076923, 1.384615, 1.500000
S, 7.333333, 0.045455, 0.045455, 2.272727, 2.363636
G, 9.000000, 0.037037, 0.111111, 1.259259, 1.407407
S, 6.333333, 0.000000, 0.052632, 2.263158, 2.368421
G, 9.333333, 0.000000, 0.107143, 1.071429, 1.214286
S, 6.000000, 0.055556, 0.000000, 2.166667, 2.277778
G, 9.333333, 0.035714, 0.107143, 1.607143, 1.785714
S, 8.666667, 0.076923, 0.076923, 2.346154, 2.538462
G, 9.000000, 0.074074, 0.037037, 1.333333, 1.407407
S, 8.333333, 0.000000, 0.040000, 2.160000, 2.240000
G, 8.333333, 0.000000, 0.080000, 1.240000, 1.360000
S, 8.333333, 0.040000, 0.040000, 2.280000, 2.400000
G, 7.666667, 0.043478, 0.086957, 1.304348, 1.434783
 11, 39
G, 0.200000, 0.000000, 0.000000, 7.000000, 734.000000
S, 6.666667, 0.000000, 0.150000, 2.550000, 3.350000
G, 6.000000, 0.000000, 0.166667, 1.611111, 2.222222
S, 8.000000, 0.083333, 0.041667, 2.125000, 2.250000
G, 7.000000, 0.095238, 0.142857, 0.714286, 0.904762
