20
0
 0.200000, 0.000000, 4.000000, 2.000000, 159.000000
 297.666667, 6.641657, 0.951848, 1.492721, 2.568869
 326.333333, 5.681307, 0.630235, 1.270684, 1.969356
 333.333333, 5.003000, 0.559000, 1.163000, 1.788000
 315.333333, 5.271670, 0.621564, 1.307611, 1.990486
 344.000000, 5.061047, 0.542636, 1.184109, 1.784884
 326.333333, 4.938713, 0.586313, 1.268641, 1.930541
 359.000000, 4.929434, 0.574745, 1.173630, 1.805942
 343.000000, 5.229349, 0.585034, 1.257532, 1.899903
 345.000000, 5.547826, 0.665700, 1.234783, 1.980676
 328.000000, 5.130081, 0.571138, 1.224593, 1.891260
 331.333333, 4.347082, 0.534205, 1.187123, 1.786720
 334.666667, 4.304781, 0.534861, 1.182271, 1.774900
 340.000000, 4.914706, 0.553922, 1.221569, 1.831373
 354.666667, 4.171053, 0.530075, 1.287594, 1.879699
 360.666667, 4.439002, 0.516636, 1.199630, 1.772643
 322.666667, 4.732438, 0.503099, 1.267562, 1.840909
 311.333333, 4.697002, 0.514989, 1.521413, 2.142398
 367.333333, 5.182396, 0.570780, 1.127949, 1.751361
 320.333333, 4.626431, 0.516129, 1.147763, 1.739854
1
 0.200000, 15.000000, 0.000000, 34.000000, 143.000000
 306.666667, 6.432609, 1.006522, 1.479348, 2.595652
 337.333333, 5.539526, 0.613636, 1.278656, 1.955534
 341.666667, 4.782439, 0.557073, 1.134634, 1.746341
 312.666667, 5.169510, 0.633262, 1.262260, 1.960554
 346.000000, 4.841040, 0.525048, 1.164740, 1.767823
 345.000000, 4.790338, 0.552657, 1.234783, 1.846377
 352.000000, 4.949811, 0.581439, 1.222538, 1.861742
 329.666667, 4.863498, 0.603640, 1.306370, 1.974722
 324.666667, 4.892197, 0.596509, 1.283368, 1.956879
 324.333333, 4.280576, 0.519013, 1.202467, 1.796506
 327.000000, 4.201835, 0.533129, 1.206932, 1.808359
 348.333333, 5.208612, 0.549282, 1.139713, 1.748325
 329.000000, 4.860182, 0.554205, 1.236069, 1.845998
 354.000000, 4.419962, 0.568738, 1.279661, 1.909605
 335.000000, 4.343284, 0.500498, 1.310448, 1.884577
 330.000000, 4.493939, 0.476768, 1.225253, 1.769697
 318.000000, 4.424528, 0.535639, 1.423480, 2.023061
 332.000000, 4.709839, 0.501004, 1.184739, 1.748996
 326.666667, 4.554082, 0.506122, 1.125510, 1.687755
2
 0.200000, 3.000000, 0.000000, 1.000000, 152.000000
 288.000000, 6.498843, 0.885417, 1.542824, 2.528935
 351.666667, 5.223697, 0.611374, 1.233175, 1.925118
 348.666667, 4.906310, 0.555449, 1.149140, 1.767686
 313.000000, 4.970181, 0.608094, 1.305644, 1.976571
 348.333333, 4.476555, 0.549282, 1.153110, 1.760766
 336.333333, 5.073340, 0.584737, 1.231913, 1.878097
 368.000000, 5.485507, 0.657609, 1.196558, 1.909420
 350.666667, 5.246198, 0.577947, 1.240494, 1.874525
 351.333333, 5.438330, 0.606262, 1.232448, 1.907021
 328.000000, 4.571138, 0.564024, 1.242886, 1.876016
 339.000000, 4.829892, 0.576205, 1.213373, 1.850541
 330.333333, 4.872856, 0.608476, 1.193744, 1.868819
 324.666667, 5.057495, 0.628337, 1.242300, 1.960986
 337.333333, 4.477273, 0.534585, 1.321146, 1.919960
 365.333333, 4.660584, 0.519161, 1.196168, 1.775547
 312.000000, 4.164530, 0.486111, 1.285256, 1.840812
 334.666667, 5.060757, 0.563745, 1.343625, 1.961155
 372.333333, 4.485228, 0.530886, 1.093107, 1.673232
 313.333333, 4.480851, 0.488298, 1.111702, 1.676596
3
 0.200000, 8.000000, 0.000000, 0.000000, 150.000000
 273.666667, 7.068210, 1.047503, 1.641900, 2.846529
 332.333333, 5.490471, 0.632899, 1.273821, 1.972919
 339.000000, 4.915438, 0.627335, 1.161259, 1.842675
 325.000000, 5.089231, 0.646154, 1.294359, 2.001026
 354.666667, 4.529135, 0.525376, 1.164474, 1.745301
 343.666667, 5.098933, 0.615907, 1.251212, 1.930165
 359.000000, 5.388115, 0.608171, 1.200557, 1.875580
 346.333333, 4.864293, 0.579403, 1.238691, 1.896054
 336.333333, 5.927651, 0.608523, 1.250743, 1.969277
 337.666667, 4.635735, 0.537019, 1.183613, 1.801579
 347.000000, 4.816523, 0.595581, 1.176753, 1.837656
 338.666667, 4.794291, 0.551181, 1.160433, 1.775591
 337.666667, 5.207305, 0.579467, 1.218164, 1.855874
 347.000000, 4.035543, 0.522574, 1.286263, 1.860711
 360.333333, 4.646623, 0.488437, 1.211841, 1.775208
 318.666667, 4.429916, 0.504184, 1.241632, 1.805439
 306.000000, 4.469499, 0.518519, 1.495643, 2.102397
 359.000000, 4.864438, 0.582173, 1.097493, 1.734448
 324.333333, 4.343268, 0.506680, 1.076053, 1.645427
4
 0.200000, 16.000000, 0.000000, 15.000000, 123.000000
 296.000000, 6.936937, 1.127252, 1.593468, 2.902027
 329.000000, 5.759878, 0.648430, 1.317123, 2.042553
 336.666667, 5.308911, 0.553465, 1.181188, 1.792079
 326.666667, 5.244898, 0.592857, 1.273469, 1.925510
 339.000000, 4.508358, 0.551622, 1.168142, 1.785644
 335.000000, 4.780100, 0.588060, 1.270647, 1.912438
 364.000000, 5.387363, 0.565018, 1.244505, 1.863553
 336.000000, 5.101190, 0.615079, 1.272817, 1.958333
 336.000000, 4.989087, 0.575397, 1.261905, 1.916667
 330.666667, 4.616935, 0.516129, 1.236895, 1.817540
 336.666667, 4.822772, 0.575248, 1.221782, 1.868317
 327.000000, 5.125382, 0.604485, 1.217125, 1.886850
 325.333333, 5.021516, 0.610656, 1.293033, 1.959016
 347.666667, 4.314477, 0.557047, 1.262704, 1.886865
 357.000000, 4.690009, 0.491130, 1.215686, 1.765640
 324.000000, 4.681070, 0.516461, 1.303498, 1.880658
 320.666667, 4.103950, 0.515593, 1.458420, 2.037422
 339.333333, 4.582515, 0.545187, 1.218075, 1.815324
 328.666667, 4.183570, 0.495943, 1.104462, 1.663286
5
 0.200000, 18.000000, 0.000000, 30.000000, 137.000000
 294.333333, 6.296716, 1.040770, 1.551529, 2.729332
 333.666667, 5.885115, 0.667333, 1.274725, 2.002997
 334.000000, 4.840319, 0.540918, 1.143713, 1.750499
 322.666667, 5.113636, 0.628099, 1.274793, 1.974174
 330.666667, 4.775202, 0.550403, 1.193548, 1.818548
 324.333333, 4.944502, 0.591984, 1.325797, 1.981501
 354.666667, 4.995301, 0.563910, 1.206767, 1.836466
 329.333333, 4.988866, 0.594130, 1.279352, 1.953441
 335.666667, 5.285998, 0.566038, 1.257200, 1.903674
 346.000000, 5.030829, 0.547206, 1.196532, 1.820809
 346.000000, 4.599229, 0.523121, 1.137765, 1.725434
 352.333333, 5.083254, 0.598865, 1.117313, 1.776727
 317.333333, 4.795168, 0.597689, 1.306723, 1.964286
 347.333333, 4.476967, 0.522073, 1.303263, 1.885797
 342.333333, 4.352483, 0.490750, 1.266796, 1.820837
 327.333333, 4.510183, 0.489817, 1.218941, 1.769857
 322.666667, 4.521694, 0.529959, 1.453512, 2.055785
 355.000000, 4.750235, 0.512676, 1.141784, 1.710798
 328.333333, 4.527919, 0.484264, 1.059898, 1.610152
6
 0.200000, 16.000000, 0.000000, 16.000000, 121.000000
 307.000000, 7.163952, 1.129207, 1.502714, 2.737242
 342.000000, 5.452242, 0.613060, 1.277778, 1.953216
 335.666667, 4.951341, 0.546177, 1.178749, 1.778550
 329.000000, 5.112462, 0.594732, 1.227964, 1.897670
 339.000000, 4.534907, 0.529007, 1.167158, 1.756146
 347.333333, 5.180422, 0.619002, 1.218810, 1.897313
 337.666667, 4.563672, 0.592300, 1.254689, 1.903258
 347.000000, 5.329491, 0.640730, 1.202690, 1.916427
 343.666667, 5.336566, 0.644035, 1.245393, 1.962173
 316.333333, 4.782929, 0.556375, 1.245522, 1.885142
 345.666667, 4.587271, 0.548698, 1.185149, 1.798457
 329.666667, 5.119312, 0.586451, 1.224469, 1.875632
 335.666667, 5.599801, 0.612711, 1.200596, 1.874876
 346.000000, 4.651252, 0.570328, 1.300578, 1.929672
 365.333333, 4.500000, 0.525547, 1.172445, 1.758212
 328.000000, 4.463415, 0.502033, 1.231707, 1.799797
 320.000000, 4.755208, 0.513542, 1.423958, 2.038542
 347.333333, 4.803263, 0.532630, 1.132438, 1.733205
 315.666667, 4.587117, 0.496304, 1.149947, 1.704329
7
 0.200000, 15.000000, 0.000000, 35.000000, 139.000000
 275.333333, 5.749395, 1.125908, 1.587167, 2.864407
 349.666667, 6.123928, 0.682555, 1.211630, 1.958055
